Glenwood	New South Wales	AU	-33° 44' 00"	 150° 55' 58"	10.0	AU	-10	16040	8348142
Goulburn	New South Wales	AU	-34° 45' 06"	 149° 43' 15"	10.0	AU	-10	24565	2164837
Grafton	New South Wales	AU	-29° 40' 52"	 152° 56' 02"	10.0	AU	-10	19255	2164771
Granville	New South Wales	AU	-33° 50' 26"	 151° 00' 27"	10.0	AU	-10	16716	2164691
Greenacre	New South Wales	AU	-33° 54' 01"	 151° 03' 20"	10.0	AU	-10	24361	8348574
Greystanes	New South Wales	AU	-33° 49' 24"	 150° 56' 46"	10.0	AU	-10	23511	8348582
Griffith	New South Wales	AU	-34° 17' 19"	 146° 03' 03"	10.0	AU	-10	20569	2164422
Hornsby	New South Wales	AU	-33° 42' 09"	 151° 05' 58"	10.0	AU	-10	22462	2163137
Hurstville	New South Wales	AU	-33° 58' 04"	 151° 06' 05"	10.0	AU	-10	29744	9972762
Kellyville	New South Wales	AU	-33° 42' 37"	 150° 57' 03"	10.0	AU	-10	27676	8347736
Kensington	New South Wales	AU	-33° 55' 13"	 151° 13' 21"	10.0	AU	-10	15021	2161608
Kingsford	New South Wales	AU	-33° 55' 26"	 151° 13' 39"	10.0	AU	-10	15338	6621337
Kogarah	New South Wales	AU	-33° 58' 05"	 151° 08' 08"	10.0	AU	-10	16416	2161185
Lakemba	New South Wales	AU	-33° 55' 11"	 151° 04' 33"	10.0	AU	-10	16921	2160744
Lidcombe	New South Wales	AU	-33° 51' 52"	 151° 02' 23"	10.0	AU	-10	19791	2160258
Liverpool	New South Wales	AU	-33° 55' 10"	 150° 55' 33"	10.0	AU	-10	27545	2159851
Maitland	New South Wales	AU	-32° 43' 59"	 151° 33' 27"	10.0	AU	-10	89597	2159045
Manly	New South Wales	AU	-33° 47' 53"	 151° 17' 18"	10.0	AU	-10	16170	2158867
Maroubra	New South Wales	AU	-33° 57' 00"	 151° 14' 00"	10.0	AU	-10	30224	2158651
Marrickville	New South Wales	AU	-33° 54' 27"	 151° 09' 20"	10.0	AU	-10	26140	2158626
Mascot	New South Wales	AU	-33° 55' 34"	 151° 11' 36"	10.0	AU	-10	15985	2158538
Merrylands	New South Wales	AU	-33° 50' 00"	 150° 59' 00"	10.0	AU	-10	29508	2157995
Miranda	New South Wales	AU	-34° 02' 19"	 151° 06' 00"	10.0	AU	-10	15111	2157495
Mosman	New South Wales	AU	-33° 50' 20"	 151° 14' 22"	10.0	AU	-10	27844	2156813
Mount Druitt	New South Wales	AU	-33° 46' 00"	 150° 49' 00"	10.0	AU	-10	16682	2156671
Muswellbrook	New South Wales	AU	-32° 15' 40"	 150° 53' 24"	10.0	AU	-10	16000	2156034
Newcastle	New South Wales	AU	-32° 55' 46"	 151° 46' 48"	10.0	AU	-10	508437	2155472
Orange	New South Wales	AU	-33° 17' 02"	 149° 06' 01"	10.0	AU	-10	41920	2154219
Parramatta	New South Wales	AU	-33° 49' 04"	 151° 00' 13"	10.0	AU	-10	26876	7281840
Pittwater	New South Wales	AU	-33° 39' 58"	 151° 18' 06"	10.0	AU	-10	63482	6949382
Port Macquarie	New South Wales	AU	-31° 25' 51"	 152° 54' 32"	10.0	AU	-10	51965	2152659
Prestons	New South Wales	AU	-33° 56' 31"	 150° 52' 18"	10.0	AU	-10	15312	8347914
Punchbowl	New South Wales	AU	-33° 55' 44"	 151° 03' 04"	10.0	AU	-10	20174	8349222
Quakers Hill	New South Wales	AU	-33° 44' 00"	 150° 53' 00"	10.0	AU	-10	26904	2152329
Randwick	New South Wales	AU	-33° 54' 52"	 151° 14' 56"	10.0	AU	-10	28943	2208285
Rockdale	New South Wales	AU	-33° 57' 00"	 151° 08' 00"	10.0	AU	-10	15436	2151443
Ryde	New South Wales	AU	-33° 49' 08"	 151° 06' 22"	10.0	AU	-10	26385	2150767
Saint Ives	New South Wales	AU	-33° 43' 47"	 151° 09' 35"	10.0	AU	-10	18384	2150669
Seven Hills	New South Wales	AU	-33° 47' 00"	 150° 56' 00"	10.0	AU	-10	19196	2149847
St Clair	New South Wales	AU	-33° 47' 50"	 150° 47' 05"	10.0	AU	-10	19856	8349321
Strathfield	New South Wales	AU	-33° 52' 51"	 151° 04' 47"	10.0	AU	-10	25769	2148088
Surry Hills	New South Wales	AU	-33° 53' 01"	 151° 12' 46"	10.0	AU	-10	15828	2147821
Sydney	New South Wales	AU	-33° 52' 04"	 151° 12' 26"	10.0	AU	-10	5557233	2147714
Sydney Central Business District	New South Wales	AU	-33° 51' 53"	 151° 12' 28"	10.0	AU	-10	25654	6619280
Tamworth	New South Wales	AU	-31° 05' 26"	 150° 55' 45"	10.0	AU	-10	43874	2147497
Taree	New South Wales	AU	-31° 54' 40"	 152° 27' 14"	10.0	AU	-10	16359	2147381
Umina Beach	New South Wales	AU	-33° 31' 23"	 151° 18' 48"	10.0	AU	-10	16413	2208313
Wahroonga	New South Wales	AU	-33° 43' 05"	 151° 06' 56"	10.0	AU	-10	17652	2145092
West Pennant Hills	New South Wales	AU	-33° 44' 45"	 151° 02' 52"	10.0	AU	-10	16162	9972964
Westmead	New South Wales	AU	-33° 48' 14"	 150° 59' 16"	10.0	AU	-10	17835	2143973
Wollongong	New South Wales	AU	-34° 25' 26"	 150° 53' 36"	10.0	AU	-10	280153	2171507
Wollongong city centre	New South Wales	AU	-34° 25' 40"	 150° 53' 34"	10.0	AU	-10	19108	11523847
Yagoona	New South Wales	AU	-33° 54' 18"	 151° 01' 12"	10.0	AU	-10	17908	8348768
Alice Springs	Northern Territory	AU	-23° 41' 51"	 133° 53' 01"	9.5	--	-10	25186	2077895
Darwin	Northern Territory	AU	-12° 27' 40"	 130° 50' 31"	9.5	--	-10	139902	2073124
Palmerston	Northern Territory	AU	-12° 29' 10"	 130° 59' 00"	9.5	--	-10	33695	6301965
Albany Creek	Queensland	AU	-27° 21' 13"	 152° 58' 07"	10.0	--	-10	15532	2178208
Alexandra Hills	Queensland	AU	-27° 31' 56"	 153° 13' 44"	10.0	--	-10	16043	8348615
Bracken Ridge	Queensland	AU	-27° 19' 02"	 153° 01' 51"	10.0	--	-10	16701	6943558
Brisbane	Queensland	AU	-27° 28' 05"	 153° 01' 41"	10.0	--	-10	2780063	2174003
Buderim	Queensland	AU	-26° 41' 04"	 153° 03' 25"	10.0	--	-10	28774	2173605
Bundaberg	Queensland	AU	-24° 51' 58"	 152° 20' 52"	10.0	--	-10	73747	2173323
Caboolture	Queensland	AU	-27° 05' 05"	 152° 57' 04"	10.0	--	-10	26341	2172832
Cairns	Queensland	AU	-16° 55' 25"	 145° 45' 58"	10.0	--	-10	153075	2172797
Calamvale	Queensland	AU	-27° 37' 24"	 153° 02' 52"	10.0	--	-10	16927	8348765
Caloundra	Queensland	AU	-26° 48' 12"	 153° 07' 19"	10.0	--	-10	96305	2172710
Capalaba	Queensland	AU	-27° 32' 36"	 153° 12' 10"	10.0	--	-10	18002	2172434
Carindale	Queensland	AU	-27° 30' 21"	 153° 06' 08"	10.0	--	-10	15418	7281839
Coorparoo	Queensland	AU	-27° 29' 36"	 153° 03' 30"	10.0	--	-10	15965	2170435
Deception Bay	Queensland	AU	-27° 11' 37"	 153° 01' 35"	10.0	--	-10	19539	2169220
Eight Mile Plains	Queensland	AU	-27° 35' 00"	 153° 06' 00"	10.0	--	-10	15364	2167651
Forest Lake	Queensland	AU	-27° 37' 32"	 152° 58' 08"	10.0	--	-10	22581	9957340
Gladstone	Queensland	AU	-23° 50' 55"	 151° 15' 28"	10.0	--	-10	45185	2165478
Gold Coast	Queensland	AU	-28° 00' 01"	 153° 25' 51"	10.0	--	-10	640778	2165087
Gympie	Queensland	AU	-26° 11' 23"	 152° 39' 54"	10.0	--	-10	22424	2164129
Helensvale	Queensland	AU	-27° 55' 06"	 153° 19' 58"	10.0	--	-10	16839	7576707
Hervey Bay	Queensland	AU	-25° 17' 15"	 152° 46' 10"	10.0	--	-10	52230	6354957
Kallangur	Queensland	AU	-27° 15' 07"	 152° 59' 32"	10.0	--	-10	20222	6943560
Kirwan	Queensland	AU	-19° 18' 12"	 146° 43' 31"	10.0	--	-10	21034	8349354
Labrador	Queensland	AU	-27° 56' 38"	 153° 23' 53"	10.0	--	-10	18326	8012683
Logan City	Queensland	AU	-27° 38' 21"	 153° 06' 34"	10.0	--	-10	345098	7281838
Mackay	Queensland	AU	-21° 09' 12"	 149° 09' 56"	10.0	--	-10	121691	2159220
Maroochydore	Queensland	AU	-26° 39' 36"	 153° 05' 58"	10.0	--	-10	18342	2207268
Maryborough	Queensland	AU	-25° 32' 27"	 152° 42' 18"	10.0	--	-10	27489	2158562
Morayfield	Queensland	AU	-27° 06' 32"	 152° 56' 57"	10.0	--	-10	21221	2156934
Mount Isa	Queensland	AU	-20° 43' 31"	 139° 29' 50"	10.0	--	-10	18317	2065594
Narangba	Queensland	AU	-27° 12' 12"	 152° 57' 33"	10.0	--	-10	20910	2155787
Nerang	Queensland	AU	-27° 59' 22"	 153° 20' 11"	10.0	--	-10	16739	2155542
North Lakes	Queensland	AU	-27° 13' 27"	 153° 01' 15"	10.0	--	-10	21260	6943562
Pacific Pines	Queensland	AU	-27° 56' 24"	 153° 18' 52"	10.0	--	-10	16605	8348920
Palm Beach	Queensland	AU	-28° 07' 01"	 153° 27' 57"	10.0	--	-10	15205	2153925
Redbank Plains	Queensland	AU	-27° 38' 46"	 152° 51' 35"	10.0	--	-10	19094	7932670
Robina	Queensland	AU	-28° 04' 15"	 153° 23' 36"	10.0	--	-10	23140	8348930
Rochedale South	Queensland	AU	-27° 35' 43"	 153° 07' 24"	10.0	--	-10	15073	9958114
Rockhampton	Queensland	AU	-23° 22' 49"	 150° 30' 21"	10.0	--	-10	81021	2151437
Southport	Queensland	AU	-27° 58' 02"	 153° 23' 53"	10.0	--	-10	32965	2148928
Springfield Lakes	Queensland	AU	-27° 40' 03"	 152° 55' 30"	10.0	--	-10	15081	6693094
Sunnybank Hills	Queensland	AU	-27° 36' 37"	 153° 03' 14"	10.0	--	-10	17842	9957350
Sunshine Coast	Queensland	AU	-26° 39' 25"	 153° 04' 46"	10.0	--	-10	346522	10630449
Surfers Paradise	Queensland	AU	-28° 00' 10"	 153° 25' 48"	10.0	--	-10	31073	2147849
The Gap	Queensland	AU	-27° 26' 31"	 152° 56' 19"	10.0	--	-10	16371	6943585
Toowoomba	Queensland	AU	-27° 33' 38"	 151° 57' 14"	10.0	--	-10	142163	2146268
Townsville	Queensland	AU	-19° 15' 59"	 146° 48' 20"	10.0	--	-10	201313	2146142
Upper Coomera	Queensland	AU	-27° 52' 37"	 153° 17' 09"	10.0	--	-10	24956	2145461
Warwick	Queensland	AU	-28° 13' 08"	 152° 02' 04"	10.0	--	-10	15380	2144502
Adelaide	South Australia	AU	-34° 55' 43"	 138° 35' 55"	9.5	AU	-10	1469163	2078025
Adelaide city centre	South Australia	AU	-34° 55' 43"	 138° 36' 12"	9.5	AU	-10	19820	11523825
Adelaide Hills	South Australia	AU	-34° 54' 40"	 138° 42' 26"	9.5	AU	-10	72260	7302628
Gawler	South Australia	AU	-34° 36' 09"	 138° 44' 56"	9.5	AU	-10	20006	2071059
Morphett Vale	South Australia	AU	-35° 08' 00"	 138° 31' 00"	9.5	AU	-10	24002	2065740
Mount Barker	South Australia	AU	-35° 04' 00"	 138° 52' 00"	9.5	AU	-10	21554	2065665
Mount Gambier	South Australia	AU	-37° 49' 54"	 140° 46' 45"	9.5	AU	-10	25591	2156643
Parafield Gardens	South Australia	AU	-34° 46' 57"	 138° 36' 39"	9.5	AU	-10	16872	8349238
Paralowie	South Australia	AU	-34° 45' 25"	 138° 36' 29"	9.5	AU	-10	16530	8349003
Burnie	Tasmania	AU	-41° 03' 21"	 145° 54' 14"	10.0	AU	-10	19972	2173125
Devonport	Tasmania	AU	-41° 10' 37"	 146° 21' 05"	10.0	AU	-10	26150	2168943
Hobart	Tasmania	AU	-42° 52' 46"	 147° 19' 46"	10.0	AU	-10	252639	2163355
Launceston	Tasmania	AU	-41° 26' 20"	 147° 08' 05"	10.0	AU	-10	90953	2160517
Altona Meadows	Victoria	AU	-37° 53' 03"	 144° 47' 01"	10.0	AU	-10	18479	9972579
Ascot Vale	Victoria	AU	-37° 46' 48"	 144° 55' 22"	10.0	AU	-10	15197	2177576
Bacchus Marsh	Victoria	AU	-37° 40' 22"	 144° 26' 18"	10.0	AU	-10	24717	2177394
Bairnsdale	Victoria	AU	-37° 49' 22"	 147° 36' 37"	10.0	AU	-10	17666	2177233
Ballarat	Victoria	AU	-37° 33' 58"	 143° 50' 58"	10.0	AU	-10	111973	2177091
Balwyn North	Victoria	AU	-37° 47' 27"	 145° 05' 38"	10.0	AU	-10	21302	7932629
Bendigo	Victoria	AU	-36° 45' 29"	 144° 16' 49"	10.0	AU	-10	103034	2176187
Bentleigh	Victoria	AU	-37° 55' 05"	 145° 02' 08"	10.0	AU	-10	17921	2176123
Bentleigh East	Victoria	AU	-37° 55' 09"	 145° 03' 11"	10.0	AU	-10	30159	2176122
Berwick	Victoria	AU	-38° 02' 00"	 145° 21' 00"	10.0	AU	-10	50298	2176031
Boronia	Victoria	AU	-37° 52' 00"	 145° 17' 00"	10.0	AU	-10	23607	2174580
Brighton	Victoria	AU	-37° 54' 20"	 145° 00' 10"	10.0	AU	-10	23252	2174039
Brighton East	Victoria	AU	-37° 54' 08"	 145° 01' 02"	10.0	AU	-10	16757	7932646
Brunswick	Victoria	AU	-37° 46' 00"	 144° 58' 00"	10.0	AU	-10	24896	2173741
Bundoora	Victoria	AU	-37° 41' 54"	 145° 03' 35"	10.0	AU	-10	28068	8349381
Burwood	Victoria	AU	-37° 50' 59"	 145° 07' 08"	10.0	AU	-10	15147	7932622
Camberwell	Victoria	AU	-37° 50' 31"	 145° 04' 10"	10.0	AU	-10	21965	2172686
Carlton	Victoria	AU	-37° 48' 00"	 144° 58' 00"	10.0	AU	-10	16055	2172293
Carnegie	Victoria	AU	-37° 53' 37"	 145° 03' 19"	10.0	AU	-10	17909	2172264
Caroline Springs	Victoria	AU	-37° 44' 28"	 144° 44' 11"	10.0	AU	-10	24488	7281805
Carrum Downs	Victoria	AU	-38° 05' 59"	 145° 10' 21"	10.0	AU	-10	21976	2172191
Caulfield North	Victoria	AU	-37° 52' 26"	 145° 01' 29"	10.0	AU	-10	16903	2171945
Cheltenham	Victoria	AU	-37° 58' 10"	 145° 02' 53"	10.0	AU	-10	23992	2207618
City of Port Phillip	Victoria	AU	-37° 50' 02"	 144° 56' 18"	10.0	AU	-10	112669	10300648
Clayton	Victoria	AU	-37° 55' 00"	 145° 07' 00"	10.0	AU	-10	18988	2171400
Coburg	Victoria	AU	-37° 45' 00"	 144° 58' 00"	10.0	AU	-10	26574	2171168
Corio	Victoria	AU	-38° 05' 00"	 144° 23' 00"	10.0	AU	-10	15215	2170307
Craigieburn	Victoria	AU	-37° 36' 00"	 144° 57' 00"	10.0	AU	-10	65178	2170089
Cranbourne	Victoria	AU	-38° 06' 48"	 145° 17' 00"	10.0	AU	-10	21281	2170079
Cranbourne East	Victoria	AU	-38° 06' 55"	 145° 17' 53"	10.0	AU	-10	24679	9972515
Cranbourne North	Victoria	AU	-38° 04' 39"	 145° 17' 55"	10.0	AU	-10	24683	9972516
Cranbourne West	Victoria	AU	-38° 05' 47"	 145° 16' 01"	10.0	AU	-10	19969	9972517
Croydon	Victoria	AU	-37° 48' 00"	 145° 17' 00"	10.0	AU	-10	26502	2169867
Dandenong	Victoria	AU	-37° 59' 00"	 145° 12' 00"	10.0	AU	-10	30127	2169460
Dandenong North	Victoria	AU	-37° 57' 59"	 145° 12' 29"	10.0	AU	-10	22550	9972522
Deer Park	Victoria	AU	-37° 46' 02"	 144° 46' 00"	10.0	AU	-10	18145	2169145
Docklands	Victoria	AU	-37° 48' 54"	 144° 57' 02"	10.0	AU	-10	15495	7521471
Doncaster	Victoria	AU	-37° 47' 18"	 145° 07' 25"	10.0	AU	-10	25020	2168607
Doncaster East	Victoria	AU	-37° 47' 15"	 145° 08' 56"	10.0	AU	-10	30926	2168605
Doreen	Victoria	AU	-37° 36' 00"	 145° 09' 00"	10.0	AU	-10	27122	2168537
Echuca	Victoria	AU	-36° 08' 26"	 144° 45' 07"	10.0	AU	-10	15056	2167817
Eltham	Victoria	AU	-37° 44' 00"	 145° 09' 00"	10.0	AU	-10	18847	2167445
Elwood	Victoria	AU	-37° 52' 56"	 144° 58' 56"	10.0	AU	-10	15153	7932620
Endeavour Hills	Victoria	AU	-37° 58' 37"	 145° 15' 31"	10.0	AU	-10	24455	8347325
Epping	Victoria	AU	-37° 39' 00"	 145° 02' 00"	10.0	AU	-10	33489	2167279
Essendon	Victoria	AU	-37° 44' 59"	 144° 54' 39"	10.0	AU	-10	21240	2167208
Ferntree Gully	Victoria	AU	-37° 53' 05"	 145° 17' 43"	10.0	AU	-10	27398	7281850
Footscray	Victoria	AU	-37° 48' 00"	 144° 54' 00"	10.0	AU	-10	17131	2166370
Frankston	Victoria	AU	-38° 08' 40"	 145° 07' 22"	10.0	AU	-10	37331	2166144
Frankston East	Victoria	AU	-38° 08' 00"	 145° 08' 00"	10.0	AU	-10	34457	2166143
Frankston South	Victoria	AU	-38° 09' 58"	 145° 08' 11"	10.0	AU	-10	18801	9972527
Geelong	Victoria	AU	-38° 08' 50"	 144° 21' 38"	10.0	AU	-10	282809	2165798
Glen Iris	Victoria	AU	-37° 52' 00"	 145° 04' 00"	10.0	AU	-10	26131	2165290
Glen Waverley	Victoria	AU	-37° 52' 41"	 145° 09' 53"	10.0	AU	-10	42642	2165171
Glenferrie	Victoria	AU	-37° 50' 00"	 145° 03' 00"	10.0	AU	-10	21177	2165329
Glenroy	Victoria	AU	-37° 42' 00"	 144° 56' 00"	10.0	AU	-10	23792	2165200
Greensborough	Victoria	AU	-37° 42' 17"	 145° 06' 11"	10.0	AU	-10	21070	2164515
Greenvale	Victoria	AU	-37° 38' 00"	 144° 52' 00"	10.0	AU	-10	21274	2164495
Hampton Park	Victoria	AU	-38° 02' 00"	 145° 15' 00"	10.0	AU	-10	26082	2163990
Hawthorn	Victoria	AU	-37° 49' 12"	 145° 02' 09"	10.0	AU	-10	22322	2163782
Hawthorn South	Victoria	AU	-37° 49' 58"	 145° 02' 12"	10.0	AU	-10	21177	2163776
Highton	Victoria	AU	-38° 10' 14"	 144° 18' 41"	10.0	AU	-10	18388	8348824
Hillside	Victoria	AU	-37° 41' 26"	 144° 44' 30"	10.0	AU	-10	17331	8349243
Hoppers Crossing	Victoria	AU	-37° 52' 58"	 144° 42' 01"	10.0	AU	-10	37216	7281807
Horsham	Victoria	AU	-36° 42' 41"	 142° 11' 59"	10.0	AU	-10	16985	2163055
Keilor East	Victoria	AU	-37° 43' 57"	 144° 51' 54"	10.0	AU	-10	15078	9972422
Kew	Victoria	AU	-37° 48' 23"	 145° 01' 51"	10.0	AU	-10	24499	2161540
Keysborough	Victoria	AU	-37° 59' 28"	 145° 10' 26"	10.0	AU	-10	30018	2161532
Lalor	Victoria	AU	-37° 40' 00"	 145° 01' 00"	10.0	AU	-10	23219	2160706
Langwarrin	Victoria	AU	-38° 10' 00"	 145° 10' 00"	10.0	AU	-10	22146	2160582
Lara	Victoria	AU	-38° 01' 26"	 144° 24' 22"	10.0	AU	-10	15919	2160560
Lilydale	Victoria	AU	-37° 45' 00"	 145° 21' 00"	10.0	AU	-10	17348	2160188
Malvern East	Victoria	AU	-37° 52' 26"	 145° 02' 33"	10.0	AU	-10	22296	7932638
Melbourne	Victoria	AU	-37° 48' 50"	 144° 57' 48"	10.0	AU	-10	5350705	2158177
Melbourne City Centre	Victoria	AU	-37° 48' 54"	 144° 58' 00"	10.0	AU	-10	60057	11523810
Mernda	Victoria	AU	-37° 36' 03"	 145° 05' 44"	10.0	AU	-10	23369	2158051
Mildura	Victoria	AU	-34° 11' 08"	 142° 09' 45"	10.0	AU	-10	34565	2157698
Mill Park	Victoria	AU	-37° 40' 00"	 145° 04' 00"	10.0	AU	-10	28712	2157635
Mitcham	Victoria	AU	-37° 49' 00"	 145° 12' 00"	10.0	AU	-10	16795	2157410
Moonee Ponds	Victoria	AU	-37° 46' 00"	 144° 55' 00"	10.0	AU	-10	16224	2157056
Mooroolbark	Victoria	AU	-37° 46' 57"	 145° 19' 01"	10.0	AU	-10	23059	2156977
Mornington	Victoria	AU	-38° 13' 05"	 145° 02' 20"	10.0	AU	-10	25759	2156878
Mount Eliza	Victoria	AU	-38° 11' 00"	 145° 05' 00"	10.0	AU	-10	18734	2156663
Mount Martha	Victoria	AU	-38° 16' 00"	 145° 01' 00"	10.0	AU	-10	19846	2156578
Mount Waverley	Victoria	AU	-37° 52' 38"	 145° 07' 46"	10.0	AU	-10	35340	2156492
Mulgrave	Victoria	AU	-37° 55' 42"	 145° 10' 37"	10.0	AU	-10	19889	2156340
Narre Warren	Victoria	AU	-38° 02' 00"	 145° 18' 00"	10.0	AU	-10	27689	2155718
Narre Warren South	Victoria	AU	-38° 02' 37"	 145° 17' 32"	10.0	AU	-10	30909	9972518
Noble Park	Victoria	AU	-37° 58' 00"	 145° 10' 00"	10.0	AU	-10	30921	2155204
North Melbourne	Victoria	AU	-37° 47' 53"	 144° 56' 42"	10.0	AU	-10	15395	2154912
Northcote	Victoria	AU	-37° 46' 00"	 145° 00' 00"	10.0	AU	-10	25276	2155001
Officer	Victoria	AU	-38° 03' 33"	 145° 24' 34"	10.0	AU	-10	18503	2154481
Pakenham	Victoria	AU	-38° 04' 13"	 145° 28' 27"	10.0	AU	-10	54118	2153953
Pascoe Vale	Victoria	AU	-37° 44' 00"	 144° 56' 00"	10.0	AU	-10	18171	2153720
Point Cook	Victoria	AU	-37° 54' 53"	 144° 45' 03"	10.0	AU	-10	66781	2152819
Port Melbourne	Victoria	AU	-37° 50' 23"	 144° 56' 32"	10.0	AU	-10	17633	2152658
Preston	Victoria	AU	-37° 45' 00"	 145° 01' 00"	10.0	AU	-10	33790	2152558
Reservoir	Victoria	AU	-37° 43' 00"	 145° 00' 00"	10.0	AU	-10	51096	2151716
Richmond	Victoria	AU	-37° 49' 05"	 145° 00' 06"	10.0	AU	-10	28587	2151649
Ringwood	Victoria	AU	-37° 49' 00"	 145° 14' 00"	10.0	AU	-10	19144	2151576
Rowville	Victoria	AU	-37° 56' 00"	 145° 14' 00"	10.0	AU	-10	33571	2150894
Roxburgh Park	Victoria	AU	-37° 37' 33"	 144° 55' 32"	10.0	AU	-10	24129	8347896
Saint Albans	Victoria	AU	-37° 44' 00"	 144° 48' 00"	10.0	AU	-10	35091	2150717
Saint Kilda	Victoria	AU	-37° 52' 03"	 144° 58' 52"	10.0	AU	-10	19490	2150660
Seaford	Victoria	AU	-38° 06' 00"	 145° 08' 00"	10.0	AU	-10	17215	2149975
Shepparton	Victoria	AU	-36° 22' 50"	 145° 23' 55"	10.0	AU	-10	32067	2149645
South Morang	Victoria	AU	-37° 39' 00"	 145° 06' 00"	10.0	AU	-10	24989	2156942
South Yarra	Victoria	AU	-37° 50' 18"	 144° 59' 29"	10.0	AU	-10	25237	2148876
Southbank	Victoria	AU	-37° 49' 22"	 144° 57' 52"	10.0	AU	-10	22631	7302683
Springvale	Victoria	AU	-37° 56' 55"	 145° 09' 10"	10.0	AU	-10	22174	2148591
St Albans	Victoria	AU	-37° 44' 42"	 144° 48' 02"	10.0	AU	-10	37629	8015209
Sunbury	Victoria	AU	-37° 34' 39"	 144° 43' 34"	10.0	AU	-10	38851	2147914
Sunshine West	Victoria	AU	-37° 47' 28"	 144° 48' 59"	10.0	AU	-10	18552	9972578
Tarneit	Victoria	AU	-37° 50' 11"	 144° 39' 34"	10.0	AU	-10	56370	2147357
Taylors Hill	Victoria	AU	-37° 42' 36"	 144° 45' 17"	10.0	AU	-10	15419	9972586
Taylors Lakes	Victoria	AU	-37° 41' 55"	 144° 47' 11"	10.0	AU	-10	15174	8347847
Templestowe	Victoria	AU	-37° 45' 15"	 145° 08' 55"	10.0	AU	-10	16966	2147140
Thomastown	Victoria	AU	-37° 41' 00"	 145° 01' 00"	10.0	AU	-10	20234	2146827
Thornbury	Victoria	AU	-37° 45' 29"	 145° 00' 21"	10.0	AU	-10	19005	2146793
Torquay	Victoria	AU	-38° 19' 51"	 144° 19' 35"	10.0	AU	-10	18534	2146218
Traralgon	Victoria	AU	-38° 11' 43"	 146° 32' 29"	10.0	AU	-10	26907	2146108
Truganina	Victoria	AU	-37° 49' 00"	 144° 45' 00"	10.0	AU	-10	36305	2145990
Wallan	Victoria	AU	-37° 24' 58"	 144° 58' 43"	10.0	AU	-10	15004	2144949
Wangaratta	Victoria	AU	-36° 21' 30"	 146° 19' 14"	10.0	AU	-10	29808	2144764
Wantirna South	Victoria	AU	-37° 53' 00"	 145° 13' 00"	10.0	AU	-10	20754	2144728
Warragul	Victoria	AU	-38° 09' 33"	 145° 55' 52"	10.0	AU	-10	19856	2144604
Warrnambool	Victoria	AU	-38° 22' 54"	 142° 29' 17"	10.0	AU	-10	32894	2144528
Werribee	Victoria	AU	-37° 54' 00"	 144° 40' 00"	10.0	AU	-10	50027	2144095
Wheelers Hill	Victoria	AU	-37° 54' 00"	 145° 11' 00"	10.0	AU	-10	20652	2143887
Wodonga	Victoria	AU	-36° 07' 18"	 146° 53' 17"	10.0	AU	-10	38949	2143285
Wollert	Victoria	AU	-37° 35' 00"	 145° 02' 00"	10.0	AU	-10	24407	2143255
Wyndham Vale	Victoria	AU	-37° 53' 29"	 144° 37' 25"	10.0	AU	-10	20518	8348078
Yarraville	Victoria	AU	-37° 49' 00"	 144° 54' 00"	10.0	AU	-10	15636	2142457
Albany	Western Australia	AU	-35° 01' 37"	 117° 53' 01"	8.0	--	-10	35053	2077963
Australind	Western Australia	AU	-33° 16' 45"	 115° 42' 54"	8.0	--	-10	15988	2077454
Baldivis	Western Australia	AU	-32° 19' 44"	 115° 49' 50"	8.0	--	-10	37697	8349017
Ballajura	Western Australia	AU	-31° 50' 26"	 115° 53' 44"	8.0	--	-10	18459	8348081
Bunbury	Western Australia	AU	-33° 19' 38"	 115° 38' 29"	8.0	--	-10	76452	2075432
Busselton	Western Australia	AU	-33° 39' 09"	 115° 20' 44"	8.0	--	-10	21898	2075265
Byford	Western Australia	AU	-32° 13' 16"	 116° 00' 32"	8.0	--	-10	18878	2075230
Canning Vale	Western Australia	AU	-32° 03' 29"	 115° 55' 05"	8.0	--	-10	34504	7302631
Dianella	Western Australia	AU	-31° 53' 18"	 115° 52' 19"	8.0	--	-10	24169	8349051
Duncraig	Western Australia	AU	-31° 49' 58"	 115° 46' 33"	8.0	--	-10	15982	8349052
Ellenbrook	Western Australia	AU	-31° 46' 03"	 115° 58' 10"	8.0	--	-10	24668	8348596
Geraldton	Western Australia	AU	-28° 46' 44"	 114° 36' 53"	8.0	--	-10	38595	2070998
Gosnells	Western Australia	AU	-32° 04' 52"	 116° 00' 19"	8.0	--	-10	21149	2070571
Kalgoorlie	Western Australia	AU	-30° 44' 46"	 121° 28' 27"	8.0	--	-10	29072	2068823
Kwinana	Western Australia	AU	-32° 13' 48"	 115° 46' 53"	8.0	--	-10	30433	2068079
Landsdale	Western Australia	AU	-31° 48' 27"	 115° 51' 58"	8.0	--	-10	15401	8349177
Mandurah	Western Australia	AU	-32° 31' 37"	 115° 43' 18"	8.0	--	-10	90306	2067119
Morley	Western Australia	AU	-31° 53' 16"	 115° 54' 36"	8.0	--	-10	22539	8349083
Perth	Western Australia	AU	-31° 57' 08"	 115° 51' 41"	8.0	--	-10	2309338	2063523
Port Hedland	Western Australia	AU	-20° 18' 44"	 118° 36' 38"	8.0	--	-10	15298	2063042
Rockingham	Western Australia	AU	-32° 16' 37"	 115° 43' 47"	8.0	--	-10	15312	2062338
